price,city,address,property_size,property_type,amenities,listing_url,page
1250682.0,Paris,75010 Paris,1259.0,Condo/Apartment,"Garden,Intercom,Lift",https://www.properstar.com/listing/104389002,
336053.0,Paris,75015 Paris,420.0,Condo/Apartment,"Terrace,Lift,Parking",https://www.properstar.com/listing/104635810,
1484506.0,Paris,4th arrondissement,829.0,Duplex,,https://www.properstar.com/listing/104826276,
639479.0,Paris,75015 Paris,743.0,Condo/Apartment,"Internet,Lift",https://www.properstar.com/listing/104455823,
935293.0,Paris,75017 Paris,732.0,Condo/Apartment,"Garden,Intercom,Internet,Lift,Terrace",https://www.properstar.com/listing/105373890,
1566072.0,Paris,"Rue de Rochechouart, Rue Marguerite de Rochechouart",1163.0,Condo/Apartment,"Air conditioning,Alarm,Balcony,Dining room,Dishwasher,Doorman,Furnished,Garden,Guest suites,Intercom,Internet,Lift,Satellite tv,Security,Washing machine,Wine cellar",https://www.properstar.com/listing/105424324,
162045.0,Paris,75019 Paris,172.0,Condo/Apartment,,https://www.properstar.com/listing/101193703,
717783.0,Paris,75008 Paris,635.0,Condo/Apartment,"Intercom,Internet,Garden",https://www.properstar.com/listing/102188014,
1629150.0,Paris,75015 Paris,1798.0,Condo/Apartment,"Lift,Balcony,Parking",https://www.properstar.com/listing/100464576,
4676465.0,Paris,4th arrondissement,2368.0,Condo/Apartment,Lift,https://www.properstar.com/listing/103309027,
565526.0,Paris,75005 Paris,431.0,Condo/Apartment,,https://www.properstar.com/listing/103691686,
454596.0,Paris,75018 Paris,484.0,Condo/Apartment,,https://www.properstar.com/listing/104356205,
1141927.0,Paris,75013 Paris,1173.0,Condo/Apartment,Parking,https://www.properstar.com/listing/102767629,
1011421.0,Paris,75007 Paris,797.0,Condo/Apartment,"Intercom,Lift",https://www.properstar.com/listing/104218895,
258837.0,Paris,75010 Paris,215.0,Condo/Apartment,,https://www.properstar.com/listing/101312297,
993477.0,Paris,75014 Paris,1109.0,Condo/Apartment,"Internet,Lift",https://www.properstar.com/listing/103152983,
10821122.0,Paris,75016 Paris,4176.0,Condo/Apartment,"Alarm,Lift",https://www.properstar.com/listing/104019444,
9570440.0,Paris,75016 Paris,3401.0,Mansion house,"Air conditioning,Alarm,Barbecue,Internet,Lift,Sauna,Fitness centre,Garden,Parking,Terrace,Washing machine",https://www.properstar.com/listing/105378124,
961394.0,Paris,75016 Paris,700.0,Condo/Apartment,"Intercom,Lift,Garden",https://www.properstar.com/listing/103751011,
971073.0,Paris,75014 Paris,947.0,Condo/Apartment,,https://www.properstar.com/listing/104766022,
2555742.0,Paris,75014 Paris,2045.0,House,"Air conditioning,Alarm,Intercom,Internet,Parking,Terrace",https://www.properstar.com/listing/95205711,
195759.0,Paris,75005 Paris,161.0,Condo/Apartment,Lift,https://www.properstar.com/listing/105410975,
1375751.0,Paris,75017 Paris,1432.0,Condo/Apartment,"Air conditioning,Alarm,Intercom,Internet,Lift,Parking,Terrace",https://www.properstar.com/listing/105406475,
2664497.0,Paris,75016 Paris,1862.0,Condo/Apartment,"24/7 concierge,Alarm,Balcony,Intercom,Lift",https://www.properstar.com/listing/104265300,
456771.0,Paris,Paris,291.0,Condo/Apartment,,https://www.properstar.com/listing/105435443,
1620449.0,Paris,75002 Paris,1076.0,Condo/Apartment,"Air conditioning,Intercom,Internet",https://www.properstar.com/listing/102567345,
1402939.0,Paris,Grandes-Carrières,958.0,Condo/Apartment,Intercom,https://www.properstar.com/listing/105460024,
902666.0,Paris,75014 Paris,947.0,Condo/Apartment,"Garden,Lift",https://www.properstar.com/listing/105427254,
1058186.0,Paris,75007 Paris,517.0,Condo/Apartment,"Internet,24/7 concierge,Garden,Parking",https://www.properstar.com/listing/103807517,
3284401.0,Paris,75016 Paris,2605.0,Condo/Apartment,"Intercom,Internet,Lift",https://www.properstar.com/listing/100635979,
483636.0,Paris,75020 Paris,420.0,Condo/Apartment,"Garage,Lift,Terrace,Intercom,Parking",https://www.properstar.com/listing/105367211,
1234369.0,Paris,75016 Paris,1033.0,Condo/Apartment,"Balcony,Lift,Parking",https://www.properstar.com/listing/104873317,
320827.0,Paris,Paris,334.0,Condo/Apartment,"Intercom,Internet",https://www.properstar.com/listing/104338944,
320827.0,Paris,75017 Paris,291.0,Condo/Apartment,"Furnished,Intercom,Internet",https://www.properstar.com/listing/105383187,
815662.0,Paris,75012 Paris,1001.0,Condo/Apartment,"Internet,Lift,Parking,Terrace,Wine cellar",https://www.properstar.com/listing/105472415,
233823.0,Paris,75013 Paris,237.0,Studio apartment,Furnished,https://www.properstar.com/listing/104662468,
2610120.0,Paris,75016 Paris,1959.0,Condo/Apartment,"Intercom,Internet,Lift,Balcony",https://www.properstar.com/listing/105377895,
435020.0,Paris,75015 Paris,463.0,Condo/Apartment,"Lift,Furnished",https://www.properstar.com/listing/102774606,
651442.0,Paris,75007 Paris,344.0,Condo/Apartment,"Alarm,Intercom,Internet,Lift",https://www.properstar.com/listing/104425702,
651442.0,Paris,75013 Paris,700.0,Condo/Apartment,Internet,https://www.properstar.com/listing/105381762,
1412727.0,Paris,75016 Paris,1496.0,Condo/Apartment,"Air conditioning,Intercom,Internet,Lift,Electric vehicle charging,Parking",https://www.properstar.com/listing/101485307,
1946714.0,Paris,75020 Paris,2002.0,Condo/Apartment,Terrace,https://www.properstar.com/listing/102107396,
1576947.0,Paris,75001 Paris,700.0,Condo/Apartment,Lift,https://www.properstar.com/listing/103014826,
1027735.0,Paris,8th arrondissement of Paris,861.0,Condo/Apartment,,https://www.properstar.com/listing/105480169,
924417.0,Paris,75016 Paris,797.0,Condo/Apartment,"Air conditioning,Intercom,Lift",https://www.properstar.com/listing/103660655,
201197.0,Paris,75012 Paris,215.0,Condo/Apartment,,https://www.properstar.com/listing/105444776,
825450.0,Paris,75007 Paris,743.0,Condo/Apartment,Internet,https://www.properstar.com/listing/97760564,
378467.0,Paris,75015 Paris,495.0,Condo/Apartment,"Lift,Balcony,Garden",https://www.properstar.com/listing/105352716,
921155.0,Paris,75013 Paris,1109.0,Condo/Apartment,"Garden,Terrace,Washing machine",https://www.properstar.com/listing/105247449,
606853.0,Paris,75015 Paris,517.0,Condo/Apartment,"Intercom,Lift,Balcony,Garage",https://www.properstar.com/listing/105228433,
2969011.0,Paris,75012 Paris,3305.0,House,Garden,https://www.properstar.com/listing/105254403,
473084.0,Paris,75018 Paris,441.0,Condo/Apartment,,https://www.properstar.com/listing/103088248,
870040.0,Paris,75017 Paris,732.0,Condo/Apartment,"Balcony,Garden,Intercom,Internet,Lift",https://www.properstar.com/listing/105171113,
2718875.0,Paris,75116 Paris,1335.0,Condo/Apartment,"Internet,Lift",https://www.properstar.com/listing/105197787,
755847.0,Paris,Paris,560.0,Condo/Apartment,"Intercom,Internet",https://www.properstar.com/listing/105228434,
783036.0,Paris,Paris,646.0,Condo/Apartment,"Air conditioning,Internet",https://www.properstar.com/listing/105202717,
326265.0,Paris,75116 Paris,258.0,Condo/Apartment,"Balcony,Furnished,Lift",https://www.properstar.com/listing/101807736,
985320.0,Paris,75016 Paris,840.0,Condo/Apartment,Lift,https://www.properstar.com/listing/105254341,
487222.0,Paris,75018 Paris,700.0,Condo/Apartment,,https://www.properstar.com/listing/105247388,
292551.0,Paris,75007 Paris,183.0,Condo/Apartment,Internet,https://www.properstar.com/listing/105202718,
791736.0,Paris,75016 Paris,409.0,Condo/Apartment,"Intercom,Internet,Lift",https://www.properstar.com/listing/105175116,
619903.0,Paris,75015 Paris,474.0,Condo/Apartment,Lift,https://www.properstar.com/listing/105327100,
734096.0,Paris,75017 Paris,517.0,Condo/Apartment,,https://www.properstar.com/listing/105247389,
433932.0,Paris,75001 Paris,377.0,Condo/Apartment,"Intercom,Internet",https://www.properstar.com/listing/105199833,
1082112.0,Paris,75014 Paris,1292.0,Condo/Apartment,,https://www.properstar.com/listing/105247369,
1195217.0,Paris,75015 Paris,1023.0,Condo/Apartment,"Garden,Lift",https://www.properstar.com/listing/105247459,
405656.0,Paris,75012 Paris,355.0,Condo/Apartment,"Internet,Lift",https://www.properstar.com/listing/105228429,
2011967.0,Paris,75013 Paris,2034.0,House,"Terrace,Washing machine",https://www.properstar.com/listing/105247419,
1302885.0,Paris,75015 Paris,1507.0,Condo/Apartment,"Balcony,Lift,Parking,Terrace",https://www.properstar.com/listing/105247460,
598152.0,Paris,75017 Paris,506.0,House,,https://www.properstar.com/listing/105247356,
3806425.0,Paris,75014 Paris,3423.0,House,"Parking,Terrace",https://www.properstar.com/listing/105247420,
1576947.0,Paris,75001 Paris,1076.0,Condo/Apartment,Lift,https://www.properstar.com/listing/104862596,
1625887.0,Paris,"Boulevard de Strasbourg, 8 Bd de Strasbourg, 75010 Paris, France",1604.0,Condo/Apartment,"Balcony,Dining room,Dishwasher,Guest suites,Internet,Lift,Parking,Satellite tv,Washing machine",https://www.properstar.com/listing/105171329,
476347.0,Paris,75014 Paris,527.0,Condo/Apartment,,https://www.properstar.com/listing/105247357,
163132.0,Paris,75019 Paris,226.0,Condo/Apartment,Internet,https://www.properstar.com/listing/105228431,
1370313.0,Paris,75013 Paris,1109.0,House,"Garden,Terrace",https://www.properstar.com/listing/105247461,
489397.0,Paris,75018 Paris,538.0,Condo/Apartment,,https://www.properstar.com/listing/105287847,
379555.0,Paris,75010 Paris,301.0,Condo/Apartment,,https://www.properstar.com/listing/105247397,
1250682.0,Paris,La Villette,1259.0,Condo/Apartment,"Garden,Intercom,Lift",https://www.properstar.com/listing/104389001,
348016.0,Paris,75014 Paris,495.0,Condo/Apartment,,https://www.properstar.com/listing/105273394,
5981525.0,Paris,75016 Paris,2260.0,Condo/Apartment,"Garage,Lift,Air conditioning,Balcony",https://www.properstar.com/listing/104766033,
2066345.0,Paris,75004 Paris,969.0,Condo/Apartment,,https://www.properstar.com/listing/105184753,
1413815.0,Paris,75017 Paris,1141.0,Condo/Apartment,"Alarm,Intercom,Internet,Lift",https://www.properstar.com/listing/105294697,
2060907.0,Paris,75016 Paris,1679.0,Condo/Apartment,"Intercom,Internet,Lift,Balcony,Terrace",https://www.properstar.com/listing/105168167,
