price,city,address,property_size,property_type,amenities,listing_url,page
1825996.0,Madrid,28009 Madrid,1356.0,Condo/Apartment,"Air conditioning,Furnished,Lift,Balcony,Terrace",https://www.properstar.com/listing/104819404,
1586735.0,Madrid,28001 Madrid,904.0,Condo/Apartment,"Air conditioning,Furnished,Lift,Balcony",https://www.properstar.com/listing/104819135,
1848835.0,Madrid,28014 Madrid,1453.0,Condo/Apartment,"Air conditioning,Furnished,Internet,Lift,Balcony,Garage",https://www.properstar.com/listing/104820922,
999458.0,Madrid,28013 Madrid,1033.0,Condo/Apartment,"Air conditioning,Furnished,Lift",https://www.properstar.com/listing/104859770,
1467105.0,Madrid,28001 Madrid,1292.0,Duplex,"Air conditioning,Furnished,Lift,Terrace",https://www.properstar.com/listing/104859446,
1858623.0,Madrid,Madrid,1421.0,Condo/Apartment,"Air conditioning,Furnished,Lift,Balcony,Terrace",https://www.properstar.com/listing/104820640,
5383372.0,Madrid,28006 Madrid,,Condo/Apartment,,https://www.properstar.com/listing/104911900,
1468192.0,Madrid,28010 Madrid,893.0,Condo/Apartment,"Balcony,Swimming pool,Terrace",https://www.properstar.com/listing/105123771,
1000546.0,Madrid,28009 Madrid,807.0,Condo/Apartment,"Balcony,24/7 concierge,Furnished,Lift",https://www.properstar.com/listing/105123772,
2718875.0,Madrid,28001 Madrid,1755.0,Attic,"Air conditioning,Balcony,Dishwasher,Lift,Terrace,Washing machine",https://www.properstar.com/listing/104964320,
1030997.0,Madrid,28010 Madrid,1163.0,Condo/Apartment,"Air conditioning,Balcony,Intercom,Internet,Terrace",https://www.properstar.com/listing/105113303,
1522570.0,Madrid,28001 Madrid,1055.0,Condo/Apartment,"Balcony,Dishwasher,Intercom,Lift",https://www.properstar.com/listing/105123773,
1054923.0,Madrid,28004 Madrid,1109.0,Condo/Apartment,"Air conditioning,Intercom,Lift,Terrace,Garden",https://www.properstar.com/listing/105077594,
10331724.0,Madrid,"3 C. de Albares de la Ribera, Madrid, Madrid, Retiro, Ibiza Madrid, Madrid, Retiro, Ibiza Madrid",2777.0,Condo/Apartment,"Lift,Terrace",https://www.properstar.com/listing/102184084,
141381.0,Madrid,Madrid,474.0,Condo/Apartment,,https://www.properstar.com/listing/104003901,
2713437.0,Madrid,28010 Madrid,2583.0,Condo/Apartment,"24/7 concierge,Air conditioning,Garage,Intercom,Lift,Terrace",https://www.properstar.com/listing/105115364,
6199035.0,Madrid,28006 Madrid,3789.0,Condo/Apartment,Balcony,https://www.properstar.com/listing/105037361,
5546505.0,Madrid,Jerónimos,3132.0,House,"Dishwasher,Garden,Washing machine,24/7 concierge,Parking,Terrace",https://www.properstar.com/listing/105033892,
674281.0,Madrid,28001 Madrid,592.0,Condo/Apartment,"Furnished,Intercom,Lift,Air conditioning,Dishwasher",https://www.properstar.com/listing/105077595,
924417.0,Madrid,28006 Madrid,1001.0,Condo/Apartment,"Lift,Air conditioning",https://www.properstar.com/listing/105050900,
1848835.0,Madrid,28001 Madrid,936.0,Condo/Apartment,"Lift,Terrace",https://www.properstar.com/listing/105050901,
946168.0,Madrid,28004 Madrid,1421.0,Condo/Apartment,"Balcony,Intercom,Lift",https://www.properstar.com/listing/105115368,
1848835.0,Madrid,28001 Madrid,872.0,Condo/Apartment,Lift,https://www.properstar.com/listing/105050902,
206308.0,Madrid,28038 Madrid,474.0,Condo/Apartment,"Air conditioning,Terrace,Furnished",https://www.properstar.com/listing/104734668,
869931.0,Madrid,28002 Madrid,1421.0,Attic,"Air conditioning,Lift,Terrace,Dishwasher,Washing machine",https://www.properstar.com/listing/104048248,
5753139.0,Madrid,28023 Madrid,8342.0,Chalet,"Air conditioning,Furnished,Internet,Swimming pool,Garage,Garden",https://www.properstar.com/listing/104712513,
783036.0,Madrid,28001 Madrid,657.0,Condo/Apartment,"Air conditioning,Lift",https://www.properstar.com/listing/104710843,
5981525.0,Madrid,28001 Madrid,3595.0,Condo/Apartment,"Air conditioning,Furnished,Intercom,Internet,Lift,Parking",https://www.properstar.com/listing/104712514,
1576947.0,Madrid,28009 Madrid,1830.0,Condo/Apartment,"Air conditioning,Lift",https://www.properstar.com/listing/103339217,
859164.0,Madrid,28004 Madrid,861.0,Condo/Apartment,"Air conditioning,Furnished,Lift",https://www.properstar.com/listing/104712515,
5546505.0,Madrid,28014 Madrid,3132.0,Condo/Apartment,"Air conditioning,Lift,24/7 concierge,Garage,Terrace",https://www.properstar.com/listing/104615369,
7177830.0,Madrid,28001 Madrid,5317.0,Condo/Apartment,"Air conditioning,Lift",https://www.properstar.com/listing/104712516,
2882007.0,Madrid,28039 Madrid,2099.0,Condo/Apartment,"Air conditioning,Furnished,Internet,Lift,Terrace,Garage",https://www.properstar.com/listing/104634386,
2446987.0,Madrid,Madrid,2852.0,Condo/Apartment,"Air conditioning,Furnished,Lift,Balcony",https://www.properstar.com/listing/103506732,
5426874.0,Madrid,28009 Madrid,3143.0,Condo/Apartment,"Balcony,Lift",https://www.properstar.com/listing/105147927,
3806425.0,Madrid,Calle de Ayala,2799.0,Condo/Apartment,"Air conditioning,Furnished",https://www.properstar.com/listing/104912448,
685156.0,Madrid,28010 Madrid,624.0,Condo/Apartment,"Air conditioning,Lift,24/7 concierge",https://www.properstar.com/listing/105048412,
2457863.0,Madrid,28004 Madrid,2562.0,Condo/Apartment,"Air conditioning,Lift",https://www.properstar.com/listing/104971892,
6253412.0,Madrid,28006 Madrid,3100.0,Condo/Apartment,"Balcony,24/7 concierge,Lift,Terrace",https://www.properstar.com/listing/104999935,
4023935.0,Madrid,28001 Madrid,1884.0,Attic,"Air conditioning,Furnished,Intercom,Lift,Terrace",https://www.properstar.com/listing/104678287,
946168.0,Madrid,28004 Madrid,1421.0,Condo/Apartment,"Lift,Balcony",https://www.properstar.com/listing/104712507,
1848835.0,Madrid,28007 Madrid,2530.0,Condo/Apartment,"Lift,Parking,Terrace",https://www.properstar.com/listing/104679845,
674281.0,Madrid,28008 Madrid,840.0,Condo/Apartment,"Air conditioning,Dishwasher,Furnished,Lift,Washing machine,Balcony",https://www.properstar.com/listing/104678288,
,Madrid,28023 Madrid,7858.0,Villa,"Alarm,Barbecue,Furnished,Internet,Swimming pool,Air conditioning,Garden,Parking,Terrace,Washing machine",https://www.properstar.com/listing/104712522,
1685702.0,Madrid,28004 Madrid,2088.0,Condo/Apartment,"Air conditioning,Intercom,Internet,Lift",https://www.properstar.com/listing/103128326,
2936385.0,Madrid,28014 Madrid,2368.0,Condo/Apartment,"Air conditioning,Alarm,Furnished,Internet,Lift,Sauna,Swimming pool,Fitness centre,Garage",https://www.properstar.com/listing/104712508,
2512240.0,Madrid,28004 Madrid,1658.0,Condo/Apartment,"Air conditioning,Lift,Swimming pool,Balcony,Fitness centre,Furnished,Sauna",https://www.properstar.com/listing/104697665,
924417.0,Madrid,28006 Madrid,1130.0,Condo/Apartment,"Air conditioning,Dishwasher,Lift,Washing machine",https://www.properstar.com/listing/104679846,
3534537.0,Madrid,Madrid,3348.0,Condo/Apartment,"Air conditioning,Intercom,Lift,24/7 concierge,Terrace",https://www.properstar.com/listing/104712523,
3588915.0,Madrid,28007 Madrid,2400.0,Condo/Apartment,"Lift,Balcony",https://www.properstar.com/listing/104712510,
1794457.0,Madrid,28015 Madrid,2153.0,Condo/Apartment,"Air conditioning,Balcony,Internet,Lift",https://www.properstar.com/listing/103128068,
2147911.0,Madrid,28004 Madrid,1518.0,Condo/Apartment,"Air conditioning,Lift,Swimming pool,Balcony,Fitness centre,Sauna",https://www.properstar.com/listing/104697666,
1827084.0,Madrid,28003 Madrid,2067.0,Condo/Apartment,"Air conditioning,Lift,Garage,Washing machine",https://www.properstar.com/listing/104101164,
2827630.0,Madrid,28010 Madrid,2454.0,Condo/Apartment,"Air conditioning,Alarm,Intercom,Lift,Electric vehicle charging,Furnished,Parking,Washing machine",https://www.properstar.com/listing/104712524,
1604136.0,Madrid,28015 Madrid,1399.0,Attic,"Air conditioning,Dishwasher,Furnished,Lift,Washing machine,Terrace",https://www.properstar.com/listing/104679847,
4730842.0,Madrid,Valdemarín,7319.0,House,"Air conditioning,Alarm,Garage,Garden,Parking,Swimming pool",https://www.properstar.com/listing/87061039,
3588915.0,Madrid,Calle de Padilla,2616.0,Condo/Apartment,"24/7 concierge,Lift",https://www.properstar.com/listing/104806954,
2718875.0,Madrid,Calle de Narváez,1561.0,Condo/Apartment,"Air conditioning,Furnished,Lift,Terrace",https://www.properstar.com/listing/104912444,
5383372.0,Madrid,Calle de Velázquez,3186.0,Condo/Apartment,"Air conditioning,Balcony,Furnished,Lift",https://www.properstar.com/listing/104912445,
2664497.0,Madrid,Calle del Marqués de Cubas,2852.0,Condo/Apartment,,https://www.properstar.com/listing/104806968,
701470.0,Madrid,28009 Madrid,990.0,Condo/Apartment,"Air conditioning,Lift",https://www.properstar.com/listing/104805705,
8156625.0,Madrid,Paseo de la Castellana,7169.0,Condo/Apartment,"Parking,Terrace",https://www.properstar.com/listing/104806970,
3251774.0,Madrid,Calle de Núñez de Balboa,2228.0,Condo/Apartment,"24/7 concierge,Air conditioning,Furnished,Garage,Lift",https://www.properstar.com/listing/104806956,
1037414.0,Madrid,28012 Madrid,1044.0,Condo/Apartment,"Air conditioning,Lift,Balcony,Furnished",https://www.properstar.com/listing/102571968,
4730842.0,Madrid,Calle de Alcalá,2756.0,Condo/Apartment,"24/7 concierge,Air conditioning,Furnished",https://www.properstar.com/listing/104912446,
4023935.0,Madrid,28020 Madrid,3660.0,Condo/Apartment,"Air conditioning,Garage,Terrace",https://www.properstar.com/listing/104879990,
7395340.0,Madrid,28006 Madrid,4639.0,Condo/Apartment,"Balcony,Swimming pool,24/7 concierge,Lift,Parking",https://www.properstar.com/listing/104807470,
1011421.0,Madrid,28004 Madrid,980.0,Condo/Apartment,"Air conditioning,Furnished,Internet,Lift,Balcony",https://www.properstar.com/listing/104615371,
2882007.0,Madrid,Calle de Alcalá,1593.0,Condo/Apartment,"Balcony,Furnished,Washing machine",https://www.properstar.com/listing/104912447,
1250682.0,Madrid,28015 Madrid,872.0,Condo/Apartment,"Air conditioning,Dishwasher,Furnished,Intercom,Internet,Lift,Washing machine,Terrace",https://www.properstar.com/listing/104678284,
5274617.0,Madrid,28006 Madrid,3175.0,Condo/Apartment,"Intercom,Swimming pool,Parking,Terrace",https://www.properstar.com/listing/104807471,
4893975.0,Madrid,28001 Madrid,2616.0,Condo/Apartment,"Air conditioning,Furnished,Lift",https://www.properstar.com/listing/104712517,
3261562.0,Madrid,Calle de Alcalá,1776.0,Condo/Apartment,"24/7 concierge,Air conditioning,Furnished,Lift",https://www.properstar.com/listing/104879992,
3208272.0,Madrid,28009 Madrid,1722.0,Condo/Apartment,"Air conditioning,Furnished,Internet,Lift",https://www.properstar.com/listing/104652902,
5383372.0,Madrid,"Calle de Velázquez, Calle Velázquez",2917.0,Condo/Apartment,"Air conditioning,Balcony",https://www.properstar.com/listing/104879978,
2882007.0,Madrid,28001 Madrid,1593.0,Condo/Apartment,"Lift,Balcony,Furnished,Washing machine",https://www.properstar.com/listing/104801155,
2577493.0,Madrid,Calle de Núñez de Balboa,1356.0,Condo/Apartment,"Air conditioning,Garage,Lift,Terrace",https://www.properstar.com/listing/104879979,
2446987.0,Madrid,Calle de Castelló,2013.0,Condo/Apartment,"Air conditioning,Lift,Parking",https://www.properstar.com/listing/104879980,
4023935.0,Madrid,28010 Madrid,3649.0,Condo/Apartment,"24/7 concierge,Air conditioning,Garage,Lift,Terrace,Parking,Washing machine",https://www.properstar.com/listing/104801170,
8374135.0,Madrid,Paseo de la Castellana,3692.0,Condo/Apartment,"Air conditioning,Balcony",https://www.properstar.com/listing/104839217,
3371405.0,Madrid,28006 Madrid,3014.0,Condo/Apartment,"Air conditioning,Balcony,Lift,Terrace",https://www.properstar.com/listing/104837548,
1085375.0,Madrid,28006 Madrid,1184.0,Condo/Apartment,"Air conditioning,Intercom,Terrace",https://www.properstar.com/listing/104894069,
1305060.0,Madrid,28009 Madrid,1475.0,Condo/Apartment,Air conditioning,https://www.properstar.com/listing/104837550,
4513332.0,Madrid,28001 Madrid,2788.0,Condo/Apartment,"Balcony,Lift",https://www.properstar.com/listing/104801159,
1924963.0,Madrid,28009 Madrid,2368.0,Condo/Apartment,"Air conditioning,Furnished,Lift,Parking",https://www.properstar.com/listing/105362666,
1216968.0,Madrid,28001 Madrid,850.0,Condo/Apartment,Air conditioning,https://www.properstar.com/listing/105363450,
1521482.0,Madrid,28008 Madrid,2906.0,Condo/Apartment,Lift,https://www.properstar.com/listing/104309653,
3208272.0,Madrid,28046 Madrid,,Condo/Apartment,"Air conditioning,Lift,Garage,Terrace,Washing machine",https://www.properstar.com/listing/104600620,
576401.0,Madrid,28005 Madrid,829.0,Condo/Apartment,"Air conditioning,Lift",https://www.properstar.com/listing/100042961,
1468192.0,Madrid,28004 Madrid,1830.0,Condo/Apartment,"Air conditioning,Lift,Balcony,Washing machine",https://www.properstar.com/listing/104480446,
308864.0,Madrid,Madrid,635.0,Condo/Apartment,,https://www.properstar.com/listing/104924650,
1184342.0,Madrid,28013 Madrid,1873.0,Condo/Apartment,"Lift,Air conditioning,Balcony",https://www.properstar.com/listing/104135733,
444808.0,Madrid,Madrid,1345.0,Attic,"Air conditioning,Lift,Terrace,Garage",https://www.properstar.com/listing/104896559,
1941277.0,Madrid,28009 Madrid,1679.0,Condo/Apartment,"Air conditioning,Furnished,Internet,Lift,Balcony",https://www.properstar.com/listing/104525021,
3480160.0,Madrid,28009 Madrid,2207.0,Attic,"Air conditioning,Intercom,Lift",https://www.properstar.com/listing/104402518,
4241445.0,Madrid,28007 Madrid,6781.0,Loft,"Air conditioning,Alarm,Furnished,Parking,Washing machine",https://www.properstar.com/listing/104402519,
303426.0,Madrid,28031 Madrid,807.0,Condo/Apartment,"Air conditioning,Alarm,Lift,Terrace,Garage",https://www.properstar.com/listing/104503581,
205547.0,Madrid,Madrid,807.0,Condo/Apartment,Air conditioning,https://www.properstar.com/listing/101987683,
216422.0,Madrid,28039 Madrid,431.0,Condo/Apartment,,https://www.properstar.com/listing/104505075,
870040.0,Madrid,28015 Madrid,904.0,Condo/Apartment,"Air conditioning,Internet,Lift,Balcony,Parking",https://www.properstar.com/listing/104489110,
531812.0,Madrid,28007 Madrid,958.0,Condo/Apartment,"Air conditioning,Internet,Lift,Balcony",https://www.properstar.com/listing/102102962,
228385.0,Madrid,28012 Madrid,344.0,Condo/Apartment,,https://www.properstar.com/listing/104874610,
1359437.0,Madrid,28009 Madrid,1227.0,Condo/Apartment,"Air conditioning,Lift,Swimming pool,Terrace,Balcony,Garage",https://www.properstar.com/listing/105433870,
199304.0,Madrid,28025 Madrid,,Condo/Apartment,,https://www.properstar.com/listing/105430796,
489397.0,Madrid,Madrid,1001.0,Condo/Apartment,"Air conditioning,Lift",https://www.properstar.com/listing/105393293,
6193597.0,Madrid,28001 Madrid,3477.0,Condo/Apartment,"Air conditioning,Furnished,Lift,Terrace",https://www.properstar.com/listing/104699149,
977707.0,Madrid,Madrid,807.0,Condo/Apartment,"Air conditioning,Furnished,Lift",https://www.properstar.com/listing/103080812,
271887.0,Madrid,28030 Madrid,624.0,Condo/Apartment,"Lift,Terrace",https://www.properstar.com/listing/105409813,
1196305.0,Madrid,28020 Madrid,2164.0,Condo/Apartment,"Intercom,Lift,Terrace,24/7 concierge,Garage",https://www.properstar.com/listing/105405440,
728658.0,Madrid,28002 Madrid,1012.0,Condo/Apartment,"Intercom,Lift,24/7 concierge,Air conditioning",https://www.properstar.com/listing/105404733,
910279.0,Madrid,28012 Madrid,1970.0,Condo/Apartment,Lift,https://www.properstar.com/listing/105390913,
195759.0,Madrid,28025 Madrid,936.0,Condo/Apartment,Terrace,https://www.properstar.com/listing/105390980,
592715.0,Madrid,28005 Madrid,1141.0,Condo/Apartment,"Air conditioning,Lift",https://www.properstar.com/listing/105394230,
250136.0,Madrid,28025 Madrid,958.0,Condo/Apartment,"Lift,Intercom",https://www.properstar.com/listing/105393459,
2338232.0,Madrid,28010 Madrid,1528.0,Condo/Apartment,"Air conditioning,Lift,Terrace",https://www.properstar.com/listing/105393046,
1228931.0,Madrid,28006 Madrid,926.0,Condo/Apartment,"Air conditioning,Lift,24/7 concierge",https://www.properstar.com/listing/63280130,
1467105.0,Madrid,28001 Madrid,1292.0,Condo/Apartment,"Air conditioning,Furnished,Lift,Terrace",https://www.properstar.com/listing/105463893,
1359437.0,Madrid,28037 Madrid,3229.0,Chalet,"Air conditioning,Garden,Swimming pool,Terrace,Garage",https://www.properstar.com/listing/105463413,
1903212.0,Madrid,28016 Madrid,2368.0,Attic,"Air conditioning,Lift,Terrace,Garage",https://www.properstar.com/listing/105462810,
348016.0,Madrid,28032 Madrid,969.0,Condo/Apartment,"Lift,Terrace",https://www.properstar.com/listing/105462719,
630779.0,Madrid,28027 Madrid,1528.0,Condo/Apartment,"Lift,Garage",https://www.properstar.com/listing/105462593,
348016.0,Madrid,28033 Madrid,1076.0,Condo/Apartment,"Alarm,Lift,Swimming pool,Terrace",https://www.properstar.com/listing/103268322,
299076.0,Madrid,28028 Madrid,484.0,Condo/Apartment,,https://www.properstar.com/listing/105463400,
429582.0,Madrid,28002 Madrid,506.0,Condo/Apartment,"Air conditioning,Garage,Lift",https://www.properstar.com/listing/105449323,
179446.0,Madrid,28042 Madrid,603.0,Condo/Apartment,,https://www.properstar.com/listing/105443370,
157695.0,Madrid,28021 Madrid,818.0,Condo/Apartment,"Air conditioning,Terrace",https://www.properstar.com/listing/105443369,
179446.0,Madrid,28018 Madrid,538.0,Condo/Apartment,Terrace,https://www.properstar.com/listing/104619369,
244590.0,Madrid,28038 Madrid,678.0,Condo/Apartment,"Air conditioning,Furnished,Balcony",https://www.properstar.com/listing/104820169,
314302.0,Madrid,28002 Madrid,603.0,Condo/Apartment,,https://www.properstar.com/listing/104790796,
216422.0,Madrid,28029 Madrid,947.0,Condo/Apartment,"Lift,Fitness centre,Terrace",https://www.properstar.com/listing/104528173,
304514.0,Madrid,Madrid,463.0,Condo/Apartment,"Air conditioning,Lift,Parking,Terrace",https://www.properstar.com/listing/105243220,
924417.0,Madrid,28015 Madrid,1023.0,Condo/Apartment,"Air conditioning,Intercom,Internet,Lift,Balcony,Parking",https://www.properstar.com/listing/104489109,
292551.0,Madrid,28005 Madrid,441.0,Condo/Apartment,,https://www.properstar.com/listing/105242578,
815662.0,Madrid,28005 Madrid,1184.0,Condo/Apartment,Lift,https://www.properstar.com/listing/102606993,
174008.0,Madrid,28037 Madrid,549.0,Condo/Apartment,Terrace,https://www.properstar.com/listing/104861172,
216422.0,Madrid,Madrid,452.0,Condo/Apartment,Lift,https://www.properstar.com/listing/102247440,
435020.0,Madrid,28020 Madrid,807.0,Condo/Apartment,,https://www.properstar.com/listing/105376088,
1347474.0,Madrid,28009 Madrid,1098.0,Condo/Apartment,"Air conditioning,Furnished,Lift",https://www.properstar.com/listing/105364928,
2599244.0,Madrid,28008 Madrid,2013.0,Condo/Apartment,"Air conditioning,Garden,Lift,Terrace,Furnished,Garage",https://www.properstar.com/listing/105191395,
1370313.0,Madrid,28003 Madrid,1572.0,Condo/Apartment,"Lift,Terrace",https://www.properstar.com/listing/102417773,
541600.0,Madrid,28004 Madrid,646.0,Attic,"Air conditioning,Garden,Lift,Terrace",https://www.properstar.com/listing/96581927,
,Madrid,,,New development,,https://www.properstar.com/project/99406619,
538337.0,Madrid,28002 Madrid,1313.0,Condo/Apartment,Lift,https://www.properstar.com/listing/104775483,
348016.0,Madrid,"45 C. del Néctar, Calle de Nectar, 45",915.0,Condo/Apartment,"Balcony,Lift,Terrace,Garage",https://www.properstar.com/listing/105476129,
868952.0,Madrid,28014 Madrid,1313.0,Condo/Apartment,"Air conditioning,Balcony,Lift",https://www.properstar.com/listing/105382543,
300055.0,Madrid,28037 Madrid,947.0,Condo/Apartment,Air conditioning,https://www.properstar.com/listing/104366430,
256662.0,Madrid,28025 Madrid,753.0,Condo/Apartment,,https://www.properstar.com/listing/104789293,
263187.0,Madrid,"Calle Capitán de Oro, Capitán de Oro",474.0,Studio apartment,Lift,https://www.properstar.com/listing/104741303,
1740080.0,Madrid,28002 Madrid,2454.0,Condo/Apartment,"Lift,Terrace",https://www.properstar.com/listing/105461508,
868952.0,Madrid,28045 Madrid,1345.0,Condo/Apartment,"Intercom,Lift,Terrace,Air conditioning,Dishwasher,Garage,Washing machine",https://www.properstar.com/listing/105467618,
924417.0,Madrid,28034 Madrid,2992.0,House,"Balcony,Terrace,Air conditioning,Garage",https://www.properstar.com/listing/105466965,
1042960.0,Madrid,28004 Madrid,1528.0,Condo/Apartment,"Air conditioning,Furnished,Lift,Balcony",https://www.properstar.com/listing/105463892,
179446.0,Madrid,28042 Madrid,603.0,Condo/Apartment,,https://www.properstar.com/listing/105463335,
693857.0,Madrid,28012 Madrid,743.0,Condo/Apartment,"Air conditioning,Lift",https://www.properstar.com/listing/101799924,
281675.0,Madrid,28029 Madrid,506.0,Condo/Apartment,"Lift,Garage",https://www.properstar.com/listing/105413372,
348016.0,Madrid,"1 C. Uría, C. Uría, -1",1076.0,Condo/Apartment,"Lift,Terrace",https://www.properstar.com/listing/103002226,
1740080.0,Madrid,28003 Madrid,1776.0,Condo/Apartment,"Balcony,Intercom,Lift,Terrace",https://www.properstar.com/listing/103929116,
261012.0,Madrid,28024 Madrid,710.0,Condo/Apartment,"Lift,Terrace",https://www.properstar.com/listing/105438575,
145177.0,Madrid,28004 Madrid,,Condo/Apartment,,https://www.properstar.com/listing/105430795,
3588915.0,Madrid,28010 Madrid,3821.0,Attic,"Air conditioning,Lift,Terrace",https://www.properstar.com/listing/100072868,
127787.0,Madrid,28041 Madrid,592.0,Condo/Apartment,,https://www.properstar.com/listing/102925256,
2000004.0,Madrid,Madrid,1755.0,Condo/Apartment,"Air conditioning,Furnished,Lift,Terrace,Balcony",https://www.properstar.com/listing/105418748,
424144.0,Madrid,28043 Madrid,1173.0,Condo/Apartment,"Air conditioning,Lift",https://www.properstar.com/listing/104575138,
424144.0,Madrid,28017 Madrid,980.0,Condo/Apartment,"Air conditioning,Lift,Swimming pool,Garage",https://www.properstar.com/listing/105394165,
1196305.0,Madrid,28005 Madrid,1432.0,Condo/Apartment,"Air conditioning,Lift,Terrace,Garage",https://www.properstar.com/listing/105315837,
304188.0,Madrid,Madrid,947.0,Condo/Apartment,"Lift,Swimming pool",https://www.properstar.com/listing/105432141,
103861.0,Madrid,28037 Madrid,560.0,Condo/Apartment,,https://www.properstar.com/listing/105402557,
1017947.0,Madrid,28035 Madrid,2196.0,Property,Swimming pool,https://www.properstar.com/listing/72154365,
760197.0,Madrid,28007 Madrid,1496.0,Condo/Apartment,"Air conditioning,Lift,Swimming pool,Terrace,Garage",https://www.properstar.com/listing/105391437,
215335.0,Madrid,28053 Madrid,753.0,Condo/Apartment,"Air conditioning,Lift,Terrace",https://www.properstar.com/listing/105394667,
173899.0,Madrid,28037 Madrid,646.0,Condo/Apartment,,https://www.properstar.com/listing/105394654,
224035.0,Madrid,28019 Madrid,592.0,Condo/Apartment,"Air conditioning,Furnished,Lift",https://www.properstar.com/listing/105393677,
308864.0,Madrid,28034 Madrid,635.0,Condo/Apartment,,https://www.properstar.com/listing/104931061,
266450.0,Madrid,28041 Madrid,969.0,Condo/Apartment,Air conditioning,https://www.properstar.com/listing/105364464,
500273.0,Madrid,28010 Madrid,484.0,Condo/Apartment,,https://www.properstar.com/listing/105362237,
261012.0,Madrid,28005 Madrid,431.0,Condo/Apartment,,https://www.properstar.com/listing/104896917,
305602.0,Madrid,28034 Madrid,700.0,Condo/Apartment,Terrace,https://www.properstar.com/listing/103954771,
216422.0,Madrid,28045 Madrid,452.0,Condo/Apartment,Lift,https://www.properstar.com/listing/103564527,
467646.0,Madrid,28015 Madrid,538.0,Condo/Apartment,"Air conditioning,Furnished",https://www.properstar.com/listing/102292736,
288201.0,Madrid,28027 Madrid,635.0,Condo/Apartment,"Lift,Terrace,Garage",https://www.properstar.com/listing/104967632,
292551.0,Madrid,28018 Madrid,958.0,Condo/Apartment,"Balcony,Lift,Terrace",https://www.properstar.com/listing/105467141,
2000004.0,Madrid,28010 Madrid,1755.0,Condo/Apartment,"Air conditioning,Alarm,Furnished,Internet,Lift,Terrace,Balcony",https://www.properstar.com/listing/105462694,
259924.0,Madrid,28030 Madrid,624.0,Condo/Apartment,"Air conditioning,Terrace",https://www.properstar.com/listing/105462434,
1216968.0,Madrid,28013 Madrid,1464.0,Condo/Apartment,"Air conditioning,Furnished,Terrace,Balcony",https://www.properstar.com/listing/105463891,
553563.0,Madrid,28045 Madrid,732.0,Condo/Apartment,"Air conditioning,Lift,Swimming pool,Fitness centre,Garage,Garden",https://www.properstar.com/listing/105364257,
25557424.0,Madrid,28008 Madrid,1938.0,Condo/Apartment,,https://www.properstar.com/listing/105363061,
394781.0,Madrid,28042 Madrid,861.0,Condo/Apartment,"Garden,Swimming pool",https://www.properstar.com/listing/103725731,
348016.0,Madrid,28027 Madrid,1356.0,Condo/Apartment,Terrace,https://www.properstar.com/listing/105443354,
206634.0,Madrid,28025 Madrid,710.0,Condo/Apartment,,https://www.properstar.com/listing/105413384,
391518.0,Madrid,28020 Madrid,570.0,Condo/Apartment,"Air conditioning,Lift",https://www.properstar.com/listing/105433737,
1859710.0,Madrid,28010 Madrid,1518.0,Duplex,"Air conditioning,Furnished,Lift,Terrace",https://www.properstar.com/listing/105433517,
859164.0,Madrid,28004 Madrid,861.0,Condo/Apartment,"Air conditioning,Furnished,Lift",https://www.properstar.com/listing/105432424,
304514.0,Madrid,28026 Madrid,1593.0,Condo/Apartment,"Air conditioning,Lift,Terrace,Garage",https://www.properstar.com/listing/104528221,
630779.0,Madrid,28045 Madrid,1292.0,Condo/Apartment,"Lift,Swimming pool,Garage",https://www.properstar.com/listing/104668884,
348016.0,Madrid,28030 Madrid,883.0,Condo/Apartment,"Air conditioning,Lift,Parking",https://www.properstar.com/listing/104997164,
215335.0,Madrid,28053 Madrid,753.0,Condo/Apartment,"Air conditioning,Lift,Terrace",https://www.properstar.com/listing/105382451,
1169116.0,Madrid,28019 Madrid,2842.0,Condo/Apartment,"Air conditioning,Lift",https://www.properstar.com/listing/97614784,
212072.0,Madrid,"C. Carolina Coronado, 44, Cdad. Lineal, 28017 Madrid, Spain, Carolina Coronado 44",484.0,Condo/Apartment,Washing machine,https://www.properstar.com/listing/105380816,
309952.0,Madrid,"Calle de Villagarcía, Villagarcía",700.0,Condo/Apartment,"Air conditioning,Balcony,Lift,Terrace",https://www.properstar.com/listing/104648746,
163132.0,Madrid,28010 Madrid,237.0,Condo/Apartment,Lift,https://www.properstar.com/listing/104320590,
239261.0,Madrid,28017 Madrid,527.0,Condo/Apartment,,https://www.properstar.com/listing/104700206,
553563.0,Madrid,28045 Madrid,732.0,Condo/Apartment,"Air conditioning,Lift,Swimming pool,Fitness centre,Garage,Garden",https://www.properstar.com/listing/105363909,
515499.0,Madrid,28021 Madrid,1345.0,Attic,"Air conditioning,Lift,Swimming pool,Terrace,24/7 concierge,Garage",https://www.properstar.com/listing/105362469,
228385.0,Madrid,28053 Madrid,570.0,Condo/Apartment,"Air conditioning,Lift",https://www.properstar.com/listing/105277330,
651442.0,Madrid,28053 Madrid,1421.0,Condo/Apartment,"Garden,Lift,Swimming pool,Garage,Terrace",https://www.properstar.com/listing/102559874,
,Madrid,,,New development,,https://www.properstar.com/project/92302577,
337140.0,Madrid,28039 Madrid,538.0,Condo/Apartment,"Lift,Terrace,Garage",https://www.properstar.com/listing/105480924,
565526.0,Madrid,28030 Madrid,1905.0,Condo/Apartment,"Air conditioning,Lift,Terrace,Alarm,Garage",https://www.properstar.com/listing/105476127,
