price,city,address,property_size,property_type,amenities,listing_url,page
25155000.0,London,"Herbert Crescent, Knightsbridge, London, SW1X, United Kingdom",7535.0,House,"Maids Room,Central A/C & Heating,Private Gym,Built in Wardrobes,Built in Kitchen Appliances,Pets Allowed,Driver's Room,Lift,Library,Marble Finishings",https://www.rightmove.co.uk/properties/158226269,
25681500.0,London,"Phillimore Gardens, London, W8",5123.0,Semi-Detached,"5 bedrooms,3 reception rooms,4 bathrooms,Semi-Detached",https://www.rightmove.co.uk/properties/152197745,
25681500.0,London,"Phillimore Gardens, Kensington, London, W8, United Kingdom",5098.0,House,"Private Garden,Security,Built in Kitchen Appliances,Lift,Wine Cellar,Marble Finishings,Wooden Floors,Fireplace,Modern Finishings,Parking",https://www.rightmove.co.uk/properties/152192756,
25740000.0,London,"Ilchester Place, London, W14",8425.0,Terraced,"Full basement extension,Unusually good volume to principal rooms,Backs directly on to Holland Park,20 meter swimming pool,Lift,Air-conditioning,EPC Rating = D",https://www.rightmove.co.uk/properties/145554032,
26851500.0,London,"Pembroke Gardens, Kensington,  W8",12447.0,Detached,"Substantial Detached Family Home,7 / 8 Bedrooms,7 Bathrooms,Lift Access to all Floors,Double Garage,Garden & Terrace Balcony,Gym,Air Conditioning Throughout",https://www.rightmove.co.uk/properties/145674998,
26851500.0,London,"Pembroke Gardens,London,W8",12415.0,Detached,,https://www.rightmove.co.uk/properties/17256804,
26910000.0,London,"Lancaster Gate, Kensington",1163.0,Semi-Detached,"6 Bedrooms,6 Bathrooms,2 Living rooms",https://www.rightmove.co.uk/properties/148711487,
27495000.0,London,"Holland Villas Road, Holland Park, London, W14",7346.0,Detached,"6 bedrooms,4 reception rooms,4 bathrooms,Period,Detached,Garden,Town/City,Private Parking",https://www.rightmove.co.uk/properties/146811992,
28080000.0,London,"Elsworthy Road, St John's Wood, London, NW3, United Kingdom",7860.0,House,,https://www.rightmove.co.uk/properties/152041718,
28665000.0,London,"Queen's Gate, South Kensington SW7",14687.0,Terraced,"12 bedrooms,5 reception rooms,11 bathrooms,Lift,Period,Gym,Patio,Sauna,Swimming Pool,Terraced",https://www.rightmove.co.uk/properties/159466775,
29191500.0,London,"Winnington Road, London, N2",16748.0,Detached,"Cinema Room,CCTV,Double Garage,Indoor Swimming Pool, Sauna & Gym,Gated Property,Carriage Driveway,Bespoke Kitchen,Security room",https://www.rightmove.co.uk/properties/146559665,
29191500.0,London,"Winnington Road, Hampstead, London, N2, United Kingdom",16749.0,House,"Private Garden,Private Pool,Covered Parking,Garden,Lift,Grand Hall,Grand Staircase,CCTV,Acreage,6-8 cars off-street parking",https://www.rightmove.co.uk/properties/153623726,
29191500.0,London,"St. John's Wood, London, NW8",10241.0,Detached,,https://www.rightmove.co.uk/properties/135107819,
29191500.0,London,"Winnington Road, N2",16749.0,Detached,"DRAWING ROOM: HALL: DINING ROOM,LOUNGE/TV AREA: TV ROOM: STUDY: KITCHEN/BREAKFAST ROOM,PRINCIPAL BEDROOM WITH DRESSING ROOM AND EN SUITE,5 FURTHER BEDROOMS WITH DRESSING ROOM AND EN SUITE,CINEMA ROOM,BAR: SNOOKER ROOM: POOL,STAFF QUARTERS WITH TWO BEDROOMS, TWO BATHROOMS & UTILITY ROOM,POOL: SAUNA: STEAM ROOM & CHANGING ROOMS: 2 GUEST WC'S,REAR LANDSCAPED GARDENS: OFF-STREET PARKING,COUNCIL TAX BAND H: EPC RATING B",https://www.rightmove.co.uk/properties/146560094,
